datetime,Inv,MPPT,P,V,G,I,P-AC,Tamb,Tmod
2024-05-27 09:05:00,515,918,50466.833,658.496,767.887,,48045.817,31.0,51.16
2024-05-27 09:10:00,515,918,55617.2,662.403,786.785,,52969.783,31.0,53.5
2024-05-27 09:15:00,515,918,,,852.571,,,31.0,53.8
2024-05-27 09:20:00,515,918,0.0,831.954,817.219,0.0,47664.0,31.0,57.5
2024-05-27 09:25:00,515,918,0.0,817.743,293.337,0.0,0.0,31.0,54.2
2024-05-27 09:30:00,515,918,0.0,799.912,381.472,0.0,0.0,31.0,49.34
2024-05-27 09:35:00,515,918,0.0,820.368,636.391,0.0,0.0,31.0,48.26
2024-05-27 09:40:00,515,918,0.0,827.976,398.856,0.0,0.0,31.0,47.66
2024-05-27 09:45:00,515,918,0.0,822.064,408.106,0.0,0.0,31.0,47.3
2024-05-27 09:50:00,515,918,0.0,826.361,987.711,0.0,0.0,31.0,54.44
2024-05-27 09:55:00,515,918,0.0,841.26,967.733,0.0,0.0,31.0,62.04
2024-05-27 10:00:00,515,918,0.0,819.581,945.239,0.0,0.0,31.0,61.82
2024-05-27 10:05:00,515,918,0.0,817.71,959.792,0.0,0.0,31.167,63.08
2024-05-27 10:10:00,515,918,0.0,813.3,1010.889,0.0,0.0,31.333,61.94
2024-05-27 10:15:00,515,918,0.0,811.205,662.261,0.0,0.0,31.5,60.38
2024-05-27 10:20:00,515,918,0.0,793.573,1020.198,0.0,0.0,31.667,57.04
2024-05-27 10:25:00,515,918,0.0,819.276,1000.418,0.0,0.0,31.833,63.16
2024-05-27 10:30:00,515,918,22886.083,779.259,1033.073,,21903.8,32.0,64.92
2024-05-27 10:35:00,515,918,58340.3,734.754,1040.135,,55567.167,32.167,64.42
2024-05-27 10:40:00,515,918,59855.783,729.731,1053.77,,57015.55,32.333,67.2
2024-05-27 10:45:00,515,918,59019.8,725.238,686.457,,56100.667,32.5,63.76
2024-05-27 10:50:00,515,918,45431.183,669.162,835.492,,43294.483,32.667,60.42
2024-05-27 10:55:00,515,918,50102.983,705.709,1102.667,,47663.533,32.833,64.02
2024-05-27 11:00:00,515,918,51352.5,747.819,507.746,,48794.167,33.0,61.84
2024-05-27 11:05:00,515,918,36724.183,653.993,639.972,,34954.733,32.917,57.32
2024-05-27 11:10:00,515,918,38995.917,717.418,711.33,,37186.5,32.833,58.6
2024-05-27 11:15:00,515,918,47258.033,703.072,915.262,,44959.95,32.75,60.76
2024-05-27 11:20:00,515,918,46226.85,760.914,401.967,,44034.167,32.667,59.66
2024-05-27 11:25:00,515,918,,,448.823,,,32.583,55.6
2024-05-27 11:30:00,515,918,,,,,,32.5,
2024-05-27 11:35:00,515,918,,,,,,32.417,
2024-05-27 11:40:00,515,918,,,,,0.0,32.333,
2024-05-27 11:45:00,515,918,,,,,0.0,32.25,
2024-05-27 11:50:00,515,918,,,,,0.0,32.167,
2024-05-27 11:55:00,515,918,,,,,0.0,32.083,
2024-05-27 12:00:00,515,918,,,,,0.0,32.0,
2024-05-27 12:05:00,515,918,,,,,0.0,32.083,
2024-05-27 12:10:00,515,918,,,,,0.0,32.167,
2024-05-27 12:15:00,515,918,,,,,0.0,32.25,
2024-05-27 12:20:00,515,918,,,,,0.0,32.333,
2024-05-27 12:25:00,515,918,,,987.685,,0.0,32.417,63.35
2024-05-27 12:30:00,515,918,43782.792,773.946,979.21,,720.0,32.5,65.08
2024-05-27 12:35:00,515,918,51634.783,763.801,946.152,,49172.367,32.583,67.54
2024-05-27 12:40:00,515,918,58701.267,723.729,813.356,,55940.483,32.667,66.92
2024-05-27 12:45:00,515,918,65681.633,667.558,916.201,,62532.467,32.75,66.22
2024-05-27 12:50:00,515,918,71760.75,667.61,677.83,,68334.867,32.833,66.22
2024-05-27 12:55:00,515,918,48204.133,668.568,271.481,,45917.067,32.917,57.5
2024-05-27 13:00:00,515,918,21601.8,688.387,635.235,,20575.417,33.0,54.48
2024-05-27 13:05:00,515,918,51293.85,717.972,895.433,,48818.167,33.0,61.36
2024-05-27 13:10:00,515,918,72452.517,688.295,803.088,,69033.9,33.0,63.22
2024-05-27 13:15:00,515,918,62697.85,670.712,553.916,,59704.3,33.0,62.82
2024-05-27 13:20:00,515,918,45879.85,679.419,362.05,,43705.05,33.0,57.36
2024-05-27 13:25:00,515,918,29269.533,696.244,593.644,,27867.033,33.0,56.26
2024-05-27 13:30:00,515,918,48014.833,715.36,855.363,,45671.75,33.0,58.7
2024-05-27 13:35:00,515,918,67255.233,711.009,728.238,,64052.4,33.0,62.1
2024-05-27 13:40:00,515,918,59053.15,702.249,461.462,,56238.017,33.0,56.98
2024-05-27 13:45:00,515,918,40309.833,692.254,750.459,,38395.3,33.0,58.92
2024-05-27 13:50:00,515,918,58384.25,712.788,625.746,,55635.383,33.0,58.72
2024-05-27 13:55:00,515,918,52331.167,695.846,765.309,,49836.7,33.0,60.28
2024-05-27 14:00:00,515,918,62101.95,698.16,670.319,,59108.35,33.0,60.24
2024-05-27 14:05:00,515,918,55675.683,682.613,659.542,,53015.2,32.917,58.4
2024-05-27 14:10:00,515,918,56179.3,704.226,718.196,,53511.267,32.833,59.24
2024-05-27 14:15:00,515,918,59994.133,686.608,707.024,,57143.383,32.75,59.96
2024-05-27 14:20:00,515,918,57372.183,688.307,687.106,,54626.767,32.667,59.82
2024-05-27 14:25:00,515,918,57861.483,690.464,667.659,,55104.883,32.583,59.18
2024-05-27 14:30:00,515,918,55752.2,687.72,577.033,,53097.9,32.5,57.9
2024-05-27 14:35:00,515,918,49153.417,703.421,519.436,,46812.267,32.417,56.62
2024-05-27 14:40:00,515,918,39642.4,720.601,450.798,,37731.817,32.333,54.28
2024-05-27 14:45:00,515,918,37796.333,707.894,390.778,,36025.433,32.25,52.18
2024-05-27 14:50:00,515,918,31867.167,706.06,507.434,,30325.55,32.167,50.48
2024-05-27 14:55:00,515,918,40245.083,711.638,334.412,,38375.55,32.083,50.2
2024-05-27 15:00:00,515,918,25602.917,712.154,484.405,,24379.15,32.0,48.64
2024-05-27 15:05:00,515,918,39531.033,718.554,390.334,,37653.083,31.917,49.56
2024-05-27 15:10:00,515,918,30487.917,716.617,543.961,,29044.7,31.833,50.26
2024-05-27 15:15:00,515,918,44382.0,725.941,326.563,,42249.8,31.75,49.36
2024-05-27 15:20:00,515,918,25770.867,713.382,338.008,,24535.833,31.667,47.34
2024-05-27 15:25:00,515,918,28676.767,718.991,274.68,,27302.983,31.583,45.36
2024-05-27 15:30:00,515,918,21659.933,718.398,357.575,,20628.117,31.5,44.66
2024-05-27 15:35:00,515,918,32609.933,718.524,340.246,,31057.7,31.417,45.4
2024-05-27 15:40:00,515,918,30358.917,722.604,369.57,,28922.467,31.333,45.86
2024-05-27 15:45:00,515,918,30909.883,718.598,228.682,,29437.9,31.25,43.98
2024-05-27 15:50:00,515,918,18731.85,722.479,268.197,,17841.933,31.167,42.44
2024-05-27 15:55:00,515,918,22027.55,730.518,326.669,,20981.7,31.083,43.38
2024-05-27 16:00:00,515,918,27151.45,723.812,308.777,,25860.533,31.0,43.98
2024-05-27 16:05:00,515,918,24127.783,692.326,236.96,,22974.717,30.917,42.8
2024-05-27 16:10:00,515,918,17145.233,667.929,175.293,,16326.967,30.833,40.58
2024-05-27 16:15:00,515,918,12176.017,746.342,203.612,16.32,11594.583,30.75,39.7
2024-05-27 16:20:00,515,918,11581.9,767.381,167.504,15.095,11028.883,30.667,39.18
2024-05-27 16:25:00,515,918,11141.183,769.011,137.208,14.487,10610.733,30.583,37.92
2024-05-27 16:30:00,515,918,10301.067,761.891,125.916,13.52,9809.333,30.5,37.02
2024-05-27 16:35:00,515,918,9502.15,753.771,117.229,12.606,9050.667,30.417,36.14
2024-05-27 16:40:00,515,918,8708.85,748.7,103.812,11.631,8293.0,30.333,35.52
2024-05-27 16:45:00,515,918,7517.25,742.481,97.253,10.125,7159.633,30.25,35.06
2024-05-27 16:50:00,515,918,7047.133,745.431,91.321,9.454,6711.683,30.167,34.52
2024-05-27 16:55:00,515,918,6586.4,739.599,83.22,8.905,6272.35,30.083,33.96
2024-05-27 17:00:00,515,918,5950.1,732.542,76.45,8.122,5666.25,30.0,33.6
2024-05-27 17:05:00,515,918,5424.267,728.911,71.544,7.442,5165.683,29.917,33.2
2024-05-27 17:10:00,515,918,5052.65,724.698,64.368,6.972,4811.867,29.833,32.8
2024-05-27 17:15:00,515,918,4520.5,722.018,58.76,6.261,4304.833,29.75,32.46
2024-05-27 17:20:00,515,918,4118.9,716.91,52.435,5.745,3922.55,29.667,32.3
2024-05-27 17:25:00,515,918,3651.817,712.725,45.052,5.123,3477.917,29.583,32.06
2024-05-27 17:30:00,515,918,3120.533,706.813,38.177,4.414,2971.467,29.5,31.74
2024-05-27 17:35:00,515,918,2626.867,700.686,30.752,3.749,2501.683,29.417,31.42
2024-05-27 17:40:00,515,918,2094.8,691.59,22.664,3.028,1994.633,29.333,31.06
2024-05-27 17:45:00,515,918,1512.683,676.832,15.515,2.234,1440.483,29.25,30.72
2024-05-27 17:50:00,515,918,989.65,662.077,9.241,1.493,942.317,29.167,30.4
2024-05-27 17:55:00,515,918,527.217,630.586,4.741,0.832,502.083,29.083,30.12
2024-05-28 05:30:00,515,918,0.0,84.442,,0.0,0.0,27.0,27.76
2024-05-28 05:35:00,515,918,85.483,611.648,5.182,0.141,81.283,27.0,27.98
2024-05-28 05:40:00,515,918,291.067,604.623,9.992,0.482,277.033,27.0,28.16
2024-05-28 05:45:00,515,918,590.383,606.386,14.705,0.974,562.15,27.0,28.3
2024-05-28 05:50:00,515,918,932.167,612.099,17.873,1.522,887.583,27.0,28.54
2024-05-28 05:55:00,515,918,1169.1,618.576,16.143,1.89,1113.067,27.0,28.88
2024-05-28 06:00:00,515,918,1116.933,631.936,20.229,1.767,1063.383,27.0,29.22
2024-05-28 06:05:00,515,918,1681.567,656.286,27.265,2.56,1601.183,27.142,29.36
2024-05-28 06:10:00,515,918,2253.383,666.002,34.128,3.384,2146.433,27.283,29.5
2024-05-28 06:15:00,515,918,2800.817,671.514,44.667,4.169,2666.383,27.425,29.78
2024-05-28 06:20:00,515,918,3462.417,674.489,50.462,5.135,3298.85,27.567,30.16
2024-05-28 06:25:00,515,918,3987.3,674.095,59.085,5.916,3798.467,27.708,30.62
2024-05-28 06:30:00,515,918,4585.567,680.18,58.359,6.741,4369.167,27.85,31.12
2024-05-28 06:35:00,515,918,4700.683,679.068,66.919,6.923,4476.683,27.992,31.42
2024-05-28 06:40:00,515,918,5511.067,694.997,75.433,7.928,5251.683,28.133,31.78
2024-05-28 06:45:00,515,918,6149.617,696.506,78.364,8.831,5856.983,28.275,32.22
2024-05-28 06:50:00,515,918,6778.317,691.905,104.357,9.793,6454.283,28.417,33.08
2024-05-28 06:55:00,515,918,8409.033,706.094,114.061,11.909,8008.983,28.558,33.68
2024-05-28 07:00:00,515,918,9103.233,705.404,142.455,12.905,8669.7,28.7,34.16
2024-05-28 07:05:00,515,918,10655.917,712.802,161.723,14.949,10148.867,28.725,35.08
2024-05-28 07:10:00,515,918,11303.783,719.0,170.722,15.722,10765.017,28.75,36.16
2024-05-28 07:15:00,515,918,11940.367,718.911,190.076,16.609,11371.617,28.775,37.28
2024-05-28 07:20:00,515,918,12902.033,721.353,209.287,,12287.85,28.8,38.14
2024-05-28 07:25:00,515,918,13932.772,724.964,223.989,,13269.611,28.825,38.74
2024-05-28 07:30:00,515,918,14814.767,725.011,221.528,,14108.467,28.85,39.5
2024-05-28 07:35:00,515,918,15475.117,720.014,224.722,,14736.0,28.875,40.1
2024-05-28 07:40:00,515,918,16461.033,716.981,245.117,,15678.867,28.9,40.6
2024-05-28 07:45:00,515,918,17850.15,704.867,264.362,,16996.217,28.925,41.38
2024-05-28 07:50:00,515,918,18868.783,707.035,294.378,,17968.633,28.95,41.86
2024-05-28 07:55:00,515,918,20346.0,710.784,310.059,,19378.533,28.975,42.64
2024-05-28 08:00:00,515,918,21172.817,707.008,246.361,,20166.7,29.0,42.42
2024-05-28 08:05:00,515,918,19492.733,684.277,261.441,,18563.533,29.167,41.98
2024-05-28 08:10:00,515,918,20302.7,682.361,280.058,,19333.5,29.333,41.92
2024-05-28 08:15:00,515,918,21132.6,667.87,384.973,,20125.433,29.5,43.12
2024-05-28 08:20:00,515,918,27352.517,635.923,437.552,,26049.783,29.667,45.7
2024-05-28 08:25:00,515,918,31553.4,634.183,401.251,,30050.75,29.833,47.64
2024-05-28 08:30:00,515,918,29055.283,639.247,321.671,,27672.917,30.0,46.9
2024-05-28 08:35:00,515,918,24050.967,644.031,312.312,,22901.883,30.167,45.54
2024-05-28 08:40:00,515,918,23594.967,654.823,310.594,,22465.85,30.333,44.78
2024-05-28 08:45:00,515,918,,,359.763,,,30.5,44.55
2024-05-28 08:50:00,515,918,,,384.252,,,30.667,45.4
2024-05-28 08:55:00,515,918,26860.406,691.192,468.57,,26137.333,30.833,46.62
2024-05-28 09:00:00,515,918,36414.617,676.207,404.686,,34680.717,31.0,48.24
2024-05-28 09:05:00,515,918,34220.567,681.301,463.783,,32591.95,31.083,49.96
2024-05-28 09:10:00,515,918,33516.033,678.577,287.716,,31930.167,31.167,48.04
2024-05-28 09:15:00,515,918,23625.3,690.94,482.863,,22499.817,31.25,47.5
2024-05-28 09:20:00,515,918,41004.5,716.312,561.737,,39038.733,31.333,52.5
2024-05-28 09:25:00,515,918,42129.9,684.258,456.61,,40112.433,31.417,52.22
2024-05-28 09:30:00,515,918,38866.467,683.858,716.972,,37038.4,31.5,55.02
2024-05-28 09:35:00,515,918,55218.25,687.435,641.909,,52588.033,31.583,57.44
2024-05-28 09:40:00,515,918,44973.483,691.894,503.021,,42828.467,31.667,55.78
2024-05-28 09:45:00,515,918,42839.8,690.652,630.05,,40814.083,31.75,56.48
2024-05-28 09:50:00,515,918,49656.567,699.591,639.972,,47296.483,31.833,56.42
2024-05-28 09:55:00,515,918,49468.0,689.04,610.341,,47124.9,31.917,56.86
2024-05-28 10:00:00,515,918,46038.083,709.835,384.587,,43856.983,32.0,53.02
2024-05-28 10:05:00,515,918,31223.283,684.714,583.298,,29731.9,32.083,53.58
2024-05-28 10:10:00,515,918,44813.717,704.384,522.742,,42691.6,32.167,54.2
2024-05-28 10:15:00,515,918,46206.25,687.032,664.137,,44007.883,32.25,54.14
2024-05-28 10:20:00,515,918,51815.617,690.091,695.861,,49349.85,32.333,56.88
2024-05-28 10:25:00,515,918,56652.05,701.813,452.924,,53962.1,32.417,57.42
2024-05-28 10:30:00,515,918,35188.767,681.227,261.39,,33522.7,32.5,52.22
2024-05-28 10:35:00,515,918,22220.0,685.99,241.008,,21159.583,32.583,48.06
2024-05-28 10:40:00,515,918,21498.183,720.01,405.52,,20473.05,32.667,46.92
2024-05-28 10:45:00,515,918,35334.6,730.454,572.588,,33650.3,32.75,49.9
2024-05-28 10:50:00,515,918,49909.5,722.357,348.262,,47586.6,32.833,52.04
2024-05-28 10:55:00,515,918,27008.667,706.076,501.619,,25705.733,32.917,50.94
2024-05-28 11:00:00,515,918,39062.517,724.264,609.83,,37204.317,33.0,53.82
2024-05-28 11:05:00,515,918,46023.4,703.397,617.982,,43856.417,33.0,53.96
2024-05-28 11:10:00,515,918,54389.1,713.815,745.317,,51710.65,33.0,56.96
2024-05-28 11:15:00,515,918,62053.533,712.867,754.036,,59097.9,33.0,59.48
2024-05-28 11:20:00,515,918,,,594.267,,,33.0,59.467
2024-05-28 11:25:00,515,918,,,642.325,,,33.0,56.06
2024-05-28 11:30:00,515,918,52153.719,708.446,666.533,,23820.0,33.0,58.92
2024-05-28 11:35:00,515,918,54517.167,698.491,737.098,,51951.083,33.0,59.66
2024-05-28 11:40:00,515,918,61360.133,703.268,767.698,,58439.683,33.0,61.52
2024-05-28 11:45:00,515,918,61084.267,712.59,739.615,,58183.95,33.0,62.26
2024-05-28 11:50:00,515,918,56241.433,702.33,378.832,,53511.217,33.0,58.82
2024-05-28 11:55:00,515,918,29503.85,698.447,365.835,,28092.567,33.0,53.9
2024-05-28 12:00:00,515,918,34571.7,706.211,674.895,,32943.6,33.0,55.5
2024-05-28 12:05:00,515,918,51442.15,705.823,627.339,,48999.9,33.0,57.44
2024-05-28 12:10:00,515,918,52233.267,707.965,550.083,,49721.4,33.0,57.0
2024-05-28 12:15:00,515,918,42026.05,707.836,677.131,,40031.75,33.0,58.0
2024-05-28 12:20:00,515,918,57413.25,725.904,748.073,,54628.75,33.0,60.38
2024-05-28 12:25:00,515,918,57258.333,725.447,822.484,,54506.133,33.0,61.98
2024-05-28 12:30:00,515,918,61158.933,718.678,667.084,,58210.333,33.0,62.18
2024-05-28 12:35:00,515,918,53829.933,712.209,794.604,,51286.233,33.0,61.44
2024-05-28 12:40:00,515,918,63957.933,709.828,759.727,,60897.283,33.0,61.6
2024-05-28 12:45:00,515,918,62129.817,712.43,398.203,,59181.233,33.0,60.4
2024-05-28 12:50:00,515,918,,,332.989,,,33.0,52.06
2024-05-28 12:55:00,515,918,26395.3,715.256,391.678,,11016.0,33.0,49.7
2024-05-28 13:00:00,515,918,34239.617,725.214,612.129,,32659.55,33.0,51.32
2024-05-28 13:05:00,515,918,55090.317,727.201,667.187,,52462.633,32.917,55.24
2024-05-28 13:10:00,515,918,56411.3,724.949,651.933,,53681.217,32.833,55.92
2024-05-28 13:15:00,515,918,53547.667,724.975,576.39,,50974.983,32.75,55.28
2024-05-28 13:20:00,515,918,46365.5,728.917,631.369,,44167.517,32.667,55.44
2024-05-28 13:25:00,515,918,52764.05,723.221,601.02,,50272.983,32.583,55.68
2024-05-28 13:30:00,515,918,50326.5,721.961,607.972,,47901.217,32.5,55.25
2024-05-28 13:35:00,515,918,,,609.702,,,32.417,54.75
2024-05-28 13:40:00,515,918,45542.167,720.563,598.385,,43900.118,32.333,54.56
2024-05-28 13:45:00,515,918,49912.033,716.563,589.758,,47543.0,32.25,55.22
2024-05-28 13:50:00,515,918,48283.967,719.293,594.846,,45985.317,32.167,55.62
2024-05-28 13:55:00,515,918,49848.367,716.72,579.41,,47450.417,32.083,55.32
2024-05-28 14:00:00,515,918,48188.983,716.569,546.011,,45899.883,32.0,54.88
2024-05-28 14:05:00,515,918,44592.633,708.586,470.128,,42374.717,32.0,52.8
2024-05-28 14:10:00,515,918,39844.35,715.722,561.48,,37989.633,32.0,52.24
2024-05-28 14:15:00,515,918,47681.55,723.333,509.825,,45436.567,32.0,52.92
2024-05-28 14:20:00,515,918,,,371.003,,,32.0,51.9
2024-05-28 14:25:00,515,918,,,607.944,,,32.0,50.9
2024-05-28 14:30:00,515,918,,,558.826,,,32.0,52.8
2024-05-28 14:35:00,515,918,47025.006,711.996,592.86,,45501.506,32.0,52.98
2024-05-28 14:40:00,515,918,48032.7,711.319,586.68,,45798.017,32.0,53.54
2024-05-28 14:45:00,515,918,49532.167,720.074,521.589,,47187.983,32.0,53.88
2024-05-28 14:50:00,515,918,45248.833,703.024,441.765,,43092.55,32.0,51.94
2024-05-28 14:55:00,515,918,38073.017,704.962,366.282,,36224.467,32.0,50.08
2024-05-28 15:00:00,515,918,31128.783,710.884,297.514,,29612.133,32.0,47.7
2024-05-28 15:05:00,515,918,25542.65,717.18,277.524,,24316.083,31.917,45.72
2024-05-28 15:10:00,515,918,23688.1,720.462,272.664,,22557.083,31.833,44.76
2024-05-28 15:15:00,515,918,23150.717,724.734,261.947,,22047.867,31.75,43.32
2024-05-28 15:20:00,515,918,22188.017,727.459,255.405,,21129.133,31.667,42.48
2024-05-28 15:25:00,515,918,21764.817,728.418,263.36,,20727.567,31.583,41.72
2024-05-28 15:30:00,515,918,22613.5,732.29,279.855,,21539.083,31.5,41.82
2024-05-28 15:35:00,515,918,23973.017,732.459,291.369,,22835.217,31.417,42.14
2024-05-28 15:40:00,515,918,24858.483,732.363,279.898,,23674.917,31.333,42.28
2024-05-28 15:45:00,515,918,23425.967,730.473,255.023,,22297.817,31.25,41.94
2024-05-28 15:50:00,515,918,21112.683,727.385,239.062,,20104.7,31.167,41.84
2024-05-28 15:55:00,515,918,19958.533,728.255,238.617,,18996.983,31.083,41.28
2024-05-28 16:00:00,515,918,19847.417,731.698,225.819,,18900.983,31.0,40.98
2024-05-28 16:05:00,515,918,18838.317,731.146,229.089,,17942.25,30.917,40.82
2024-05-28 16:10:00,515,918,19186.217,738.877,222.449,,18272.233,30.833,40.42
2024-05-28 16:15:00,515,918,18046.017,738.558,209.8,,17180.15,30.75,39.94
2024-05-28 16:20:00,515,918,16915.2,733.447,185.218,,16102.217,30.667,39.68
2024-05-28 16:25:00,515,918,14908.217,730.493,172.842,,14191.833,30.583,39.08
2024-05-28 16:30:00,515,918,14076.033,734.472,160.632,,13405.333,30.5,38.38
2024-05-28 16:35:00,515,918,12923.1,728.374,144.797,,12301.317,30.417,37.64
2024-05-28 16:40:00,515,918,11639.183,727.792,128.596,15.991,11080.983,30.333,37.02
2024-05-28 16:45:00,515,918,10153.167,721.984,112.781,14.061,9663.933,30.25,36.28
2024-05-28 16:50:00,515,918,8806.05,717.456,96.922,12.273,8383.433,30.167,35.66
2024-05-28 16:55:00,515,918,7318.65,712.481,81.78,10.272,6965.483,30.083,35.0
2024-05-28 17:00:00,515,918,6090.45,712.198,58.177,8.552,5800.5,30.0,34.42
2024-05-28 17:05:00,515,918,4091.467,694.605,53.698,5.887,3896.767,29.917,33.8
2024-05-28 17:10:00,515,918,4013.45,698.887,40.371,5.742,3820.65,29.833,33.4
2024-05-28 17:15:00,515,918,2821.567,672.788,28.374,4.181,2683.0,29.75,32.92
2024-05-28 17:20:00,515,918,1977.8,662.322,24.216,2.986,1882.317,29.667,32.66
2024-05-28 17:25:00,515,918,1744.95,667.87,24.698,2.612,1661.967,29.583,32.42
2024-05-28 17:30:00,515,918,1728.55,665.284,17.05,2.597,1644.633,29.5,32.1
2024-05-28 17:35:00,515,918,1098.75,634.818,9.506,1.723,1043.217,29.417,31.86
2024-05-28 17:40:00,515,918,,,7.859,,,29.333,31.7
2024-05-28 17:45:00,515,918,,,3.491,,,29.25,31.22
2024-05-28 17:50:00,515,918,126.931,581.727,1.807,0.218,228.0,29.167,30.88
2024-05-28 17:55:00,515,918,20.044,587.941,0.565,0.034,21.133,29.083,30.7
2024-05-29 05:35:00,515,918,73.567,593.988,6.087,0.122,69.883,26.417,26.44
2024-05-29 05:40:00,515,918,289.883,602.726,10.984,0.481,275.85,26.333,26.6
2024-05-29 05:45:00,515,918,615.733,602.705,16.703,1.021,586.167,26.25,26.82
2024-05-29 05:50:00,515,918,1023.183,611.202,22.653,1.672,974.317,26.167,27.14
2024-05-29 05:55:00,515,918,1488.65,627.5,28.833,2.37,1417.433,26.083,27.5
2024-05-29 06:00:00,515,918,1987.833,641.803,35.481,3.097,1892.85,26.0,27.92
2024-05-29 06:05:00,515,918,2520.833,647.5,42.838,3.893,2400.283,26.083,28.4
2024-05-29 06:10:00,515,918,3078.467,651.979,50.667,4.722,2931.717,26.167,29.0
2024-05-29 06:15:00,515,918,3672.117,657.387,58.796,5.586,3497.0,26.25,29.56
2024-05-29 06:20:00,515,918,4302.167,659.69,67.373,6.521,4097.2,26.333,30.14
2024-05-29 06:25:00,515,918,4951.7,664.008,76.731,7.457,4715.65,26.417,30.74
2024-05-29 06:30:00,515,918,5688.567,663.991,88.127,8.567,5417.283,26.5,31.5
2024-05-29 06:35:00,515,918,6522.483,668.672,96.562,9.754,6211.283,26.583,32.26
2024-05-29 06:40:00,515,918,7143.7,668.59,82.013,10.685,6803.283,26.667,32.9
2024-05-29 06:45:00,515,918,6825.0,684.591,83.719,9.979,6498.7,26.75,33.32
2024-05-29 06:50:00,515,918,7248.567,700.594,108.693,10.345,6902.117,26.833,33.96
2024-05-29 06:55:00,515,918,8522.85,699.193,126.541,12.191,8116.3,26.917,34.92
2024-05-29 07:00:00,515,918,9287.383,693.42,135.171,13.394,8843.95,27.0,35.6
2024-05-29 07:05:00,515,918,9878.583,693.965,160.781,14.235,9408.083,27.25,36.3
2024-05-29 07:10:00,515,918,11169.55,701.471,168.929,15.922,10638.15,27.5,37.22
2024-05-29 07:15:00,515,918,11673.5,680.186,210.381,17.165,11116.083,27.75,38.44
2024-05-29 07:20:00,515,918,13089.017,679.777,241.492,,12464.617,28.0,39.98
2024-05-29 07:25:00,515,918,14772.967,680.004,273.389,,14068.65,28.25,41.64
2024-05-29 07:30:00,515,918,15889.967,681.683,313.546,,15133.45,28.5,43.32
2024-05-29 07:35:00,515,918,17460.683,646.19,364.542,,16627.917,28.75,45.28
2024-05-29 07:40:00,515,918,20787.3,597.025,382.018,,19797.117,29.0,46.58
2024-05-29 07:45:00,515,918,23384.417,596.045,466.722,,22271.25,29.25,48.98
2024-05-29 07:50:00,515,918,29260.017,596.489,515.984,,27864.8,29.5,51.2
2024-05-29 07:55:00,515,918,32653.233,596.312,417.691,,31096.0,29.75,53.48
2024-05-29 08:00:00,515,918,26651.983,627.179,341.737,,25379.233,30.0,50.86
2024-05-29 08:05:00,515,918,23256.133,640.162,256.467,,22144.283,30.083,50.14
2024-05-29 08:10:00,515,918,17989.15,644.707,241.921,,17134.55,30.167,47.68
2024-05-29 08:15:00,515,918,20097.583,695.239,282.98,,19139.55,30.25,47.4
2024-05-29 08:20:00,515,918,23553.55,677.162,516.012,,22432.367,30.333,49.8
2024-05-29 08:25:00,515,918,36185.167,631.755,381.827,,34451.917,30.417,52.38
2024-05-29 08:30:00,515,918,25301.267,634.958,193.279,,24093.9,30.5,48.54
2024-05-29 08:35:00,515,918,14691.467,687.161,157.584,,13992.633,30.583,45.1
2024-05-29 08:40:00,515,918,,,172.767,,,30.667,43.8
2024-05-29 08:45:00,515,918,,,247.235,,,30.75,43.2
2024-05-29 08:50:00,515,918,21012.729,698.091,282.706,,6432.0,30.833,44.28
2024-05-29 08:55:00,515,918,24643.167,697.38,417.66,,23469.6,30.917,46.9
2024-05-29 09:00:00,515,918,34662.05,684.951,345.32,,33024.9,31.0,47.32
2024-05-29 09:05:00,515,918,25148.45,685.267,482.287,,23938.35,31.0,46.94
2024-05-29 09:10:00,515,918,37944.517,680.209,214.505,,36120.267,31.0,47.68
2024-05-29 09:15:00,515,918,14533.783,675.719,154.943,,13847.017,31.0,43.98
2024-05-29 09:20:00,515,918,11309.2,681.965,171.704,16.584,10773.4,31.0,42.16
2024-05-29 09:25:00,515,918,14483.55,701.921,543.357,,13792.4,31.0,44.46
2024-05-29 09:30:00,515,918,44669.5,708.222,720.137,,42518.417,31.0,52.64
2024-05-29 09:35:00,515,918,55127.05,694.703,742.441,,52494.95,31.0,56.36
2024-05-29 09:40:00,515,918,52333.333,709.765,780.787,,49854.567,31.0,59.4
2024-05-29 09:45:00,515,918,60097.933,690.152,870.376,,57250.467,31.0,61.98
2024-05-29 09:50:00,515,918,60535.433,723.402,792.102,,57643.683,31.0,63.82
2024-05-29 09:55:00,515,918,60533.183,704.173,825.266,,57687.533,31.0,64.94
2024-05-29 10:00:00,515,918,58041.067,711.213,348.927,,55289.917,31.0,60.02
2024-05-29 10:05:00,515,918,25888.783,666.852,294.317,,24662.633,31.083,54.26
2024-05-29 10:10:00,515,918,25335.35,680.873,261.425,,24120.867,31.167,50.28
2024-05-29 10:15:00,515,918,22804.033,708.723,302.137,,21714.35,31.25,48.3
2024-05-29 10:20:00,515,918,27901.667,706.806,462.122,,26565.15,31.333,49.66
2024-05-29 10:25:00,515,918,31093.183,711.641,270.113,,29639.533,31.417,47.78
2024-05-29 10:30:00,515,918,24154.717,722.282,681.285,,23002.917,31.5,49.68
2024-05-29 10:35:00,515,918,47439.117,737.197,510.721,,45177.233,31.583,52.3
2024-05-29 10:40:00,515,918,38597.617,702.59,341.508,,36789.45,31.667,51.34
